Exponent,Intercept,R2,RMSE,Neighbours,Experiment,CentreIndex
1.0124872495972643,-4.95867968750178,0.7999221766688098,0.10545409895815312,50,240,18042
0.6199306023195401,-1.348515678323154,0.24543448614438879,0.1956493421147956,50,241,7020
1.4627669196340962,-8.82332665652164,0.7536427868887446,0.14391950694872188,50,242,17549
1.4539699292030823,-8.968259948472332,0.19738263824383595,0.1595307139962244,50,243,18187
1.537245161832922,-9.521229760622205,0.7063638578808327,0.13615306218637122,50,244,19191
0.6199306023195401,-1.348515678323154,0.24543448614438879,0.1956493421147956,50,245,7020
1.7616629573061713,-11.789184950408728,0.8600186555574852,0.1657516205539737,50,246,4566
1.8400428640567166,-11.762726664785419,0.7987354706533478,0.07990313430199161,50,247,11685
1.4829326977827189,-9.372501088664066,0.24487186059260024,0.135984941599126,50,248,18636
2.024329991119812,-12.491812143436348,0.7793054127826308,0.11560559894762518,50,249,18012
2.30242450654099,-16.275965810029188,0.4410792620219459,0.12181535787747998,50,250,11424
0.5660061742039031,-1.67289830576946,0.16158480173777867,0.17640028105181524,50,251,2984
1.107702579499798,-5.969956262124237,0.2025222414482999,0.22504192006862256,50,252,8449
1.1189383165779487,-5.93985891975424,0.7197467738728726,0.10362856081794843,50,253,14282
0.4033953153270582,-0.13778568996626328,0.1506130327058014,0.07579503600626607,50,254,11207
1.7279658787820344,-11.199601196384965,0.9387399546493164,0.08919680046165511,50,255,6909
1.7773696479357033,-11.528340580934394,0.6691047683482952,0.16713868811611873,50,256,6852
0.6006101549958152,-2.0889354685253556,0.3979502534408872,0.08467274537823338,50,257,1194
1.498997500554898,-9.183751871314135,0.7839638757468237,0.1202640051100502,50,258,5771
1.9289048622637759,-13.008986375469371,0.926227826086517,0.12783050674453655,50,259,13387
1.2969636622909209,-7.362545092028267,0.7444370183402766,0.14242019280202103,50,260,4826
2.434967735413003,-17.023283386909476,0.8646881793158432,0.1109995333469221,50,261,19867
1.0723447236383723,-5.884924311658547,0.44823093176685913,0.11554943696376932,50,262,1648
2.1550987552582925,-14.350542815763497,0.8441051135058981,0.19497258622759786,50,263,11775
2.1157821515369553,-14.25350565726832,0.8520977118416944,0.09506439393624223,50,264,9931
2.1040379065482706,-14.039230389763908,0.6731747547426934,0.17599759916389737,50,265,16666
0.9645536651083375,-5.024450919618829,0.3919723964138745,0.1112467126691821,50,266,17755
1.773495375905546,-11.35794224110712,0.9610129739905783,0.09752203147346208,50,267,10869
1.1609361604957982,-6.382814396965016,0.8122943084997055,0.17414290990436865,50,268,12603
1.0606620597698442,-5.338904519203525,0.6115976568022381,0.12478765095107117,50,269,13979
1.8901767098856217,-12.34222012311189,0.8615858155622602,0.10354897862052868,50,270,10419
0.7532691551167737,-2.445604356120252,0.11095008777477111,0.3027881640450295,50,271,3697
1.4819809162499082,-8.996675764639768,0.45139461711937034,0.18466026689407392,50,272,8571
2.332212445247876,-15.810358386499455,0.8818092839734896,0.08008911610538462,50,273,4831
1.5494921368948718,-9.541726227372646,0.580205626617432,0.1497541960838329,50,274,9288
1.1523673972479966,-6.173071703136158,0.6190414845750324,0.1215577141303055,50,275,12303
2.023808361598185,-13.323450142179219,0.880540735610794,0.09711426012482814,50,276,4185
0.23318907735046215,1.4211717855760702,0.015444837253990151,0.13197317268644063,50,277,4988
